fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
10.7,0.43,0.39,1.1631508098056809,0.10074990310014305,8.0,32.0,0.9986,2.925,0.4054651081081644,9.6,5.0
9.8,0.88,0.25,1.252762968495368,0.09893994785490356,35.0,122.0,1.001,3.41,0.5128236264286637,11.2,5.0
12.349999999999998,0.36,0.65,1.536867219599265,0.0916671885258238,22.0,71.0,0.9976,2.98,0.6097655716208943,13.5,5.0
9.4,0.33,0.59,1.33500106673234,0.0760346862759976,9.0,30.0,0.9976,3.12,0.43178241642553783,12.0,6.0
8.6,0.47,0.47,1.2237754316221157,0.07138999608667294,7.0,29.0,0.9979,3.08,0.3784364357202451,9.5,5.0
9.7,0.55,0.17,1.3609765531356006,0.08342160813907239,20.0,53.0,1.0004,3.14,0.4762341789963716,9.4,5.0
10.7,0.43,0.39,1.1631508098056809,0.10074990310014305,8.0,32.0,0.9986,2.925,0.4054651081081644,9.6,5.0
12.0,0.5,0.59,0.8754687373538999,0.07045846364856141,23.0,42.0,0.998,2.925,0.5187937934151676,10.5,7.0
7.2,0.52,0.07,0.8754687373538999,0.07138999608667294,5.0,20.0,0.9973,3.32,0.5933268452777344,9.6,6.0
7.1,0.84,0.02,1.536867219599265,0.0916671885258238,5.0,13.0,0.997,3.41,0.4510756193602167,11.0,4.0
7.2,0.52,0.07,0.8754687373538999,0.07138999608667294,5.0,20.0,0.9973,3.32,0.5933268452777344,9.6,6.0
7.5,0.42,0.31,0.9555114450274363,0.07696104113612832,15.0,42.0,0.9978,3.31,0.49469624183610705,9.0,5.0
7.2,0.57,0.06,0.9555114450274363,0.07325046173959267,9.0,27.0,0.9972,3.36,0.5306282510621704,9.6,6.0
10.1,0.28,0.46,1.0296194171811583,0.04879016416943201,5.0,13.0,0.9974,3.04,0.5822156198526637,10.2,6.0
12.1,0.4,0.52,1.0986122886681098,0.0880108773227133,15.0,54.0,1.0,3.03,0.5068176023684519,10.2,5.0
9.4,0.59,0.14,1.0986122886681098,0.08065790301745447,25.0,48.0,0.9981,3.14,0.44468582126144574,9.7,5.0
8.3,0.49,0.36,1.0296194171811583,0.11332868530700316,6.0,16.0,0.998,3.18,0.4700036292457355,9.5,6.0
11.3,0.34,0.45,1.0986122886681098,0.07881118042428978,6.0,15.0,0.9988,2.94,0.5068176023684519,9.2,6.0
10.0,0.73,0.43,1.1939224684724346,0.0573250666192694,15.0,31.0,0.9966,3.15,0.4510756193602167,11.0,5.0
11.3,0.34,0.45,1.0986122886681098,0.07881118042428978,6.0,15.0,0.9988,2.94,0.5068176023684519,9.2,6.0
6.9,0.4,0.24,1.252762968495368,0.07973496801885356,30.0,45.0,0.9959,3.26,0.4574248470388754,10.0,5.0
8.2,0.73,0.21,0.9932517730102833,0.07138999608667294,5.0,13.0,0.9968,3.2,0.41871033485818504,9.5,5.0
9.8,1.0150000000000001,0.34,1.0986122886681098,0.0760346862759976,32.0,122.0,0.998,3.15,0.4252677354043441,9.5,5.0
8.2,0.73,0.21,0.9932517730102833,0.07138999608667294,5.0,13.0,0.9968,3.2,0.41871033485818504,9.5,5.0
10.8,0.4,0.41,1.1631508098056809,0.08065790301745447,7.0,17.0,0.9984,3.08,0.5128236264286637,9.3,6.0
9.3,0.41,0.39,1.1631508098056809,0.06203539091945264,12.0,31.0,0.9984,3.26,0.5007752879124893,10.2,5.0
10.8,0.4,0.41,1.1631508098056809,0.08065790301745447,7.0,17.0,0.9984,3.08,0.5128236264286637,9.3,6.0
8.6,0.8,0.11,1.1939224684724346,0.08065790301745447,12.0,31.0,0.9979,3.4,0.3920420877760237,9.9,5.0
8.3,0.78,0.1,1.2809338454620642,0.07788653865707122,42.0,87.0,0.9983,3.48,0.4252677354043441,10.0,5.0
10.8,0.26,0.45,1.4586150226995167,0.058268908123975775,20.0,49.0,0.9972,3.13,0.43178241642553783,9.6,5.0
12.349999999999998,0.43,0.58,1.0647107369924282,0.06765864847381481,15.0,40.0,1.0004,3.06,0.3987761199573678,9.0,5.0
8.0,0.45,0.23,1.1631508098056809,0.08984070399978947,16.0,29.0,0.9962,3.21,0.3987761199573678,10.2,6.0
8.5,0.46,0.31,1.1786549963416462,0.07510747248680541,32.0,58.0,0.998,3.33,0.43178241642553783,9.8,5.0
8.1,0.78,0.23,1.2809338454620642,0.0573250666192694,5.0,15.0,0.997,3.37,0.44468582126144574,11.3,5.0
9.8,0.98,0.32,1.1939224684724346,0.07510747248680541,35.0,122.0,0.998,3.25,0.3920420877760237,9.4,5.0
8.1,0.78,0.23,1.2809338454620642,0.0573250666192694,5.0,15.0,0.997,3.37,0.44468582126144574,11.3,5.0
7.1,0.65,0.18,1.0296194171811583,0.06765864847381481,13.0,40.0,0.997,3.44,0.4700036292457355,9.1,5.0
9.1,0.64,0.23,1.410986973710262,0.09075436326846414,13.0,38.0,0.9998,3.28,0.4637340162321401,9.7,5.0
7.7,0.66,0.04,0.9555114450274363,0.039220713153281316,4.0,9.0,0.9962,3.4,0.3852624007906449,9.4,5.0
8.1,0.38,0.48,1.0296194171811583,0.11332868530700316,5.0,17.0,0.9976,3.3,0.6931471805599453,9.4,5.0
7.4,1.0150000000000001,0.0,1.536867219599265,0.0925791812930932,5.0,14.0,0.9966,3.63,0.43178241642553783,10.7,3.5
9.2,0.92,0.24,1.2809338454620642,0.08342160813907239,12.0,93.0,0.9998,3.48,0.43178241642553783,9.8,5.0
8.6,0.49,0.51,1.0986122886681098,0.11332868530700316,16.0,62.0,0.9979,3.03,0.6931471805599453,9.0,5.0
9.0,0.48,0.32,1.33500106673234,0.08065790301745447,21.0,122.0,0.9984,3.32,0.4824261492442927,9.4,5.0
9.0,0.47,0.31,1.308332819650179,0.08065790301745447,24.0,122.0,0.9984,3.31,0.4762341789963716,9.4,5.0
5.1,0.47,0.02,0.832909122935104,0.039220713153281316,18.0,44.0,0.9922475000000001,3.6849999999999996,0.4824261492442927,12.8,6.0
7.0,0.65,0.02,1.1314021114911006,0.0639133257436528,8.0,25.0,0.9972,3.47,0.5128236264286637,9.5,6.0
7.0,0.65,0.02,1.1314021114911006,0.0639133257436528,8.0,25.0,0.9972,3.47,0.5128236264286637,9.5,6.0
9.4,0.615,0.28,1.4350845252893227,0.08342160813907239,18.0,72.0,1.0001,3.31,0.4252677354043441,9.7,5.0
11.8,0.38,0.55,1.1314021114911006,0.06859279146561172,5.0,19.0,0.9986,3.11,0.4824261492442927,10.8,6.0
10.6,1.0150000000000001,0.43,1.3609765531356006,0.07325046173959267,26.0,88.0,0.9984,3.08,0.4510756193602167,10.1,6.0
7.0,0.65,0.02,1.1314021114911006,0.0639133257436528,8.0,25.0,0.9972,3.47,0.5128236264286637,9.5,6.0
7.0,0.64,0.02,1.1314021114911006,0.06485097231961631,9.0,23.0,0.997,3.47,0.5128236264286637,9.4,6.0
7.5,0.38,0.48,1.2809338454620642,0.07045846364856141,22.0,84.0,0.9972,3.32,0.5306282510621704,9.6,4.0
9.1,0.765,0.04,0.9555114450274363,0.07510747248680541,4.0,14.0,0.998,3.29,0.43178241642553783,9.7,4.0
8.4,1.0150000000000001,0.15,1.536867219599265,0.07045846364856141,11.0,54.0,0.999,3.37,0.3987761199573678,9.9,5.0
7.0,0.78,0.08,1.0986122886681098,0.08892620919440151,10.0,19.0,0.9956,3.4,0.3852624007906449,10.0,5.0
7.4,0.49,0.19,1.3862943611198906,0.07417939817425151,16.0,37.0,0.9966,3.37,0.412109650826833,10.5,5.0
7.8,0.545,0.12,1.252762968495368,0.0657877405380031,11.0,35.0,0.996,3.34,0.4762341789963716,11.6,6.0
9.7,0.31,0.47,0.9555114450274363,0.06015392281974709,13.0,33.0,0.9983,3.27,0.5068176023684519,10.0,6.0
10.6,1.0150000000000001,0.43,1.33500106673234,0.07696104113612832,21.0,84.0,0.9985,3.06,0.4510756193602167,10.1,5.0
8.9,0.565,0.34,1.3862943611198906,0.08892620919440151,16.0,112.0,0.9998,3.38,0.4762341789963716,9.5,5.0
8.7,0.69,0.0,1.4350845252893227,0.08065790301745447,13.0,33.0,0.9992,3.36,0.37156355643248307,9.4,5.0
8.0,0.43,0.36,1.1939224684724346,0.07232066157962612,10.0,48.0,0.9976,3.34,0.3784364357202451,9.4,5.0
9.9,0.74,0.28,1.2809338454620642,0.07510747248680541,21.0,77.0,0.998,3.28,0.412109650826833,9.8,5.0
7.2,0.49,0.18,1.308332819650179,0.06672363204290818,13.0,34.0,0.9967,3.29,0.3920420877760237,9.2,6.0
8.0,0.43,0.36,1.1939224684724346,0.07232066157962612,10.0,48.0,0.9976,3.34,0.3784364357202451,9.4,5.0
7.6,0.46,0.11,1.2809338454620642,0.0760346862759976,12.0,49.0,0.9968,3.21,0.4510756193602167,10.0,5.0
8.4,0.56,0.04,1.0986122886681098,0.07881118042428978,10.0,22.0,0.9976,3.22,0.36464311358790924,9.6,5.0
7.1,0.66,0.0,1.536867219599265,0.08250122151174369,17.0,45.0,0.9976,3.46,0.43178241642553783,9.5,5.0
8.4,0.56,0.04,1.0986122886681098,0.07881118042428978,10.0,22.0,0.9976,3.22,0.36464311358790924,9.6,5.0
8.9,0.48,0.24,1.3480731482996928,0.08984070399978947,35.0,106.0,0.9982,3.1,0.4252677354043441,9.2,5.0
7.6,0.42,0.08,1.308332819650179,0.08065790301745447,15.0,48.0,0.9968,3.21,0.4637340162321401,10.0,5.0
7.1,0.31,0.3,1.1631508098056809,0.05164323315183845,36.0,122.0,0.9965,2.94,0.6931471805599453,9.5,5.0
7.5,1.0150000000000001,0.1,1.410986973710262,0.08250122151174369,5.0,12.0,0.9958,3.54,0.4700036292457355,11.2,4.0
9.0,0.66,0.17,1.3862943611198906,0.07417939817425151,5.0,13.0,0.9976,3.29,0.4382549309311553,10.4,5.0
8.1,0.72,0.09,1.33500106673234,0.08065790301745447,18.0,49.0,0.9994,3.43,0.5423242908253617,11.1,6.0
6.4,0.57,0.02,1.0296194171811583,0.06485097231961631,4.0,11.0,0.997,3.46,0.5187937934151676,9.5,5.0
6.4,0.57,0.02,1.0296194171811583,0.06485097231961631,4.0,11.0,0.997,3.46,0.5187937934151676,9.5,5.0
6.4,0.865,0.03,1.4350845252893227,0.06859279146561172,27.0,58.0,0.995,3.61,0.3987761199573678,12.7,6.0
9.5,0.55,0.66,1.1939224684724346,0.11332868530700316,12.0,37.0,0.9982,3.17,0.5128236264286637,9.6,5.0
8.9,0.875,0.13,1.4929040961781488,0.08434114843375087,4.0,14.0,0.9994,3.44,0.41871033485818504,11.5,5.0
7.3,0.835,0.03,1.1314021114911006,0.0880108773227133,10.0,19.0,0.9966,3.39,0.3852624007906449,9.6,5.0
7.0,0.45,0.34,1.308332819650179,0.07881118042428978,16.0,72.0,0.998,3.55,0.4700036292457355,9.5,5.0
7.7,0.56,0.2,1.0986122886681098,0.07232066157962612,9.0,39.0,0.9987,3.48,0.4824261492442927,9.3,5.0
7.7,0.965,0.1,1.1314021114911006,0.10616019582839063,11.0,22.0,0.9963,3.26,0.4054651081081644,9.5,5.0
7.7,0.965,0.1,1.1314021114911006,0.10616019582839063,11.0,22.0,0.9963,3.26,0.4054651081081644,9.5,5.0
8.2,0.59,0.0,1.252762968495368,0.08892620919440151,19.0,58.0,1.0002,3.5,0.5007752879124893,9.3,6.0
9.0,0.46,0.23,1.33500106673234,0.0880108773227133,28.0,104.0,0.9983,3.1,0.44468582126144574,9.2,5.0
9.0,0.69,0.0,1.2237754316221157,0.08434114843375087,19.0,38.0,0.999,3.35,0.4700036292457355,9.3,5.0
8.3,0.76,0.29,1.536867219599265,0.07232066157962612,12.0,16.0,0.9965,3.45,0.5187937934151676,11.5,6.0
9.2,0.53,0.24,1.2809338454620642,0.07510747248680541,28.0,122.0,0.99788,3.21,0.4510756193602167,9.5,5.0
6.5,0.615,0.0,1.0647107369924282,0.06297479916138844,9.0,18.0,0.9972,3.46,0.5007752879124893,9.2,5.0
11.6,0.41,0.58,1.33500106673234,0.0916671885258238,25.0,101.0,1.00024,3.13,0.4252677354043441,10.0,5.0
11.1,0.39,0.54,1.308332819650179,0.09075436326846414,21.0,101.0,1.0001,3.13,0.412109650826833,9.5,5.0
7.3,0.51,0.18,1.1314021114911006,0.06765864847381481,12.0,28.0,0.99768,3.52,0.5481214085096876,9.5,6.0
8.2,0.34,0.38,1.252762968495368,0.07696104113612832,12.0,57.0,0.9978,3.3,0.3852624007906449,9.0,6.0
8.6,0.33,0.4,1.2809338454620642,0.07973496801885356,16.0,68.0,0.99782,3.3,0.3920420877760237,9.4,5.0
7.2,0.5,0.18,1.1314021114911006,0.06859279146561172,12.0,31.0,0.99761,3.52,0.5423242908253617,9.6,6.0
7.3,0.51,0.18,1.1314021114911006,0.06765864847381481,12.0,28.0,0.99768,3.52,0.5481214085096876,9.5,6.0
8.3,0.65,0.1,1.3609765531356006,0.08525984395082342,17.0,40.0,0.99803,3.29,0.4382549309311553,9.5,5.0
8.3,0.65,0.1,1.3609765531356006,0.08525984395082342,17.0,40.0,0.99803,3.29,0.4382549309311553,9.5,5.0
7.6,0.54,0.13,1.252762968495368,0.0925791812930932,24.0,66.0,0.99785,3.39,0.4762341789963716,9.4,5.0
8.3,0.65,0.1,1.3609765531356006,0.08525984395082342,17.0,40.0,0.99803,3.29,0.4382549309311553,9.5,5.0
7.8,0.48,0.68,0.9932517730102833,0.11332868530700316,14.0,32.0,0.99656,3.09,0.6931471805599453,9.1,6.0
7.8,0.91,0.07,1.0647107369924282,0.05638033343610764,22.0,47.0,0.99525,3.51,0.3576744442718159,10.7,6.0
6.3,0.98,0.01,1.0986122886681098,0.055434706888100586,15.0,33.0,0.99488,3.6,0.3784364357202451,11.2,6.0
8.1,0.87,0.0,1.1631508098056809,0.08065790301745447,10.0,31.0,0.99656,3.25,0.4054651081081644,9.8,5.0
8.1,0.87,0.0,1.1631508098056809,0.08065790301745447,10.0,31.0,0.99656,3.25,0.4054651081081644,9.8,5.0
8.8,0.42,0.21,1.252762968495368,0.0880108773227133,33.0,88.0,0.99823,3.19,0.41871033485818504,9.2,5.0
9.0,0.58,0.25,1.33500106673234,0.07232066157962612,9.0,104.0,0.99779,3.23,0.4510756193602167,9.7,5.0
9.3,0.655,0.26,1.0986122886681098,0.0916671885258238,5.0,35.0,0.99738,3.25,0.35065687161316933,9.6,5.0
8.8,0.7,0.0,0.9932517730102833,0.06672363204290818,8.0,19.0,0.99701,3.31,0.4252677354043441,10.0,6.0
9.3,0.655,0.26,1.0986122886681098,0.0916671885258238,5.0,35.0,0.99738,3.25,0.35065687161316933,9.6,5.0
9.1,0.68,0.11,1.33500106673234,0.08892620919440151,11.0,44.0,0.99888,3.31,0.4382549309311553,9.5,6.0
9.2,0.67,0.1,1.3862943611198906,0.08709470685093376,12.0,48.0,0.99888,3.31,0.43178241642553783,9.5,6.0
8.8,0.59,0.18,1.3609765531356006,0.08525984395082342,12.0,74.0,0.99738,3.14,0.43178241642553783,9.4,5.0
7.5,0.6,0.32,1.308332819650179,0.09803374027136541,13.0,98.0,0.99938,3.45,0.4824261492442927,9.5,5.0
7.1,0.59,0.02,1.1939224684724346,0.07881118042428978,24.0,94.0,0.99744,3.55,0.4252677354043441,9.7,6.0
7.9,0.72,0.01,1.0647107369924282,0.07325046173959267,7.0,32.0,0.99668,3.39,0.43178241642553783,9.6,5.0
7.1,0.59,0.02,1.1939224684724346,0.07881118042428978,24.0,94.0,0.99744,3.55,0.4252677354043441,9.7,6.0
9.4,0.685,0.26,1.2237754316221157,0.07881118042428978,23.0,122.0,0.9978,3.28,0.4382549309311553,9.4,5.0
9.5,0.57,0.27,1.1939224684724346,0.07881118042428978,23.0,122.0,0.99782,3.27,0.4382549309311553,9.4,5.0
7.9,0.4,0.29,1.0296194171811583,0.11332868530700316,1.0,44.0,0.9973,3.3,0.6523251860396903,9.5,6.0
7.9,0.4,0.3,1.0296194171811583,0.11332868530700316,2.0,45.0,0.99727,3.31,0.6471032420585385,9.5,6.0
7.2,1.0,0.0,1.3862943611198906,0.09712671073072274,7.0,16.0,0.99586,3.43,0.3784364357202451,10.0,5.0
6.9,0.765,0.18,1.2237754316221157,0.11332868530700316,5.5,48.0,0.99612,3.4,0.4700036292457355,10.3,6.0
6.9,0.635,0.17,1.2237754316221157,0.11332868530700316,6.0,18.0,0.9961,3.4,0.4637340162321401,10.3,6.0
8.3,0.43,0.3,1.4816045409242156,0.0760346862759976,7.0,34.0,0.99788,3.36,0.4762341789963716,10.5,5.0
7.1,0.52,0.03,1.2809338454620642,0.07325046173959267,21.0,92.0,0.99745,3.5,0.4700036292457355,9.8,5.0
7.0,0.57,0.0,1.0986122886681098,0.11332868530700316,12.0,45.0,0.99676,3.31,0.4700036292457355,9.4,6.0
6.5,0.46,0.14,1.2237754316221157,0.10795714150509228,9.0,37.0,0.99732,3.66,0.5007752879124893,9.8,5.0
9.0,0.82,0.05,1.2237754316221157,0.07788653865707122,26.0,96.0,0.99814,3.36,0.4252677354043441,10.0,5.0
6.5,0.46,0.14,1.2237754316221157,0.10795714150509228,9.0,37.0,0.99732,3.66,0.5007752879124893,9.8,5.0
7.1,0.59,0.01,1.252762968495368,0.07417939817425151,20.0,85.0,0.99746,3.55,0.4637340162321401,9.8,5.0
9.9,0.35,0.41,1.1939224684724346,0.07973496801885356,11.0,61.0,0.9982,3.21,0.4054651081081644,9.5,5.0
9.9,0.35,0.41,1.1939224684724346,0.07973496801885356,11.0,61.0,0.9982,3.21,0.4054651081081644,9.5,5.0
10.0,0.56,0.24,1.1631508098056809,0.0760346862759976,19.0,58.0,0.9991,3.18,0.44468582126144574,10.1,6.0
10.0,0.56,0.24,1.1631508098056809,0.0760346862759976,19.0,58.0,0.9991,3.18,0.44468582126144574,10.1,6.0
8.6,0.63,0.17,1.3609765531356006,0.09440067542148431,21.0,119.0,0.998,3.09,0.41871033485818504,9.3,5.0
7.4,0.37,0.43,1.2809338454620642,0.07881118042428978,18.0,82.0,0.99708,3.33,0.5187937934151676,9.7,6.0
8.8,0.64,0.17,1.3609765531356006,0.08065790301745447,25.0,122.0,0.99818,3.23,0.43178241642553783,9.6,5.0
7.1,0.61,0.02,1.252762968495368,0.07788653865707122,17.0,87.0,0.99745,3.48,0.4700036292457355,9.7,6.0
7.7,0.6,0.0,1.2809338454620642,0.053540766928029816,7.0,13.0,0.99639,3.38,0.44468582126144574,10.8,5.0
10.1,0.27,0.54,1.1939224684724346,0.06297479916138844,7.0,26.0,0.99531,3.17,0.4252677354043441,12.5,6.0
10.8,0.89,0.3,1.2809338454620642,0.11332868530700316,7.0,60.0,0.99786,2.99,0.6931471805599453,10.2,5.0
8.7,0.46,0.31,1.252762968495368,0.11332868530700316,24.0,64.0,0.99746,3.1,0.5538851132264376,9.6,5.0
9.3,0.37,0.44,0.9555114450274363,0.039220713153281316,21.0,42.0,0.99526,3.24,0.5933268452777344,10.8,7.0
9.4,0.5,0.34,1.5260563034950494,0.07881118042428978,5.0,14.0,0.9987,3.29,0.41871033485818504,10.7,6.0
9.4,0.5,0.34,1.5260563034950494,0.07881118042428978,5.0,14.0,0.9987,3.29,0.41871033485818504,10.7,6.0
7.2,0.61,0.08,1.536867219599265,0.07881118042428978,26.0,108.0,0.99641,3.25,0.412109650826833,9.4,5.0
8.6,0.55,0.09,1.4586150226995167,0.0657877405380031,8.0,17.0,0.99735,3.23,0.36464311358790924,10.0,5.0
5.1,0.585,0.0,0.9932517730102833,0.04305948946044697,14.0,86.0,0.99264,3.56,0.6626879730752367,12.9,7.0
7.7,0.56,0.08,1.252762968495368,0.10795714150509228,14.0,46.0,0.9971,3.24,0.5068176023684519,9.6,6.0
8.4,0.52,0.22,1.308332819650179,0.08065790301745447,4.0,18.0,0.99682,3.26,0.4510756193602167,9.9,6.0
8.2,0.28,0.4,1.2237754316221157,0.050693114315518116,4.0,10.0,0.99356,3.33,0.5306282510621704,12.8,7.0
8.4,0.25,0.39,1.0986122886681098,0.04018178963283183,4.0,10.0,0.99386,3.27,0.5364933705145685,12.5,7.0
8.2,0.28,0.4,1.2237754316221157,0.050693114315518116,4.0,10.0,0.99356,3.33,0.5306282510621704,12.8,7.0
7.4,0.53,0.12,1.0647107369924282,0.11332868530700316,4.0,12.0,0.99702,3.26,0.6205764877251099,9.2,5.0
7.6,0.48,0.31,1.33500106673234,0.06765864847381481,4.0,15.0,0.99693,3.22,0.4382549309311553,10.3,6.0
7.3,0.49,0.1,1.2809338454620642,0.0657877405380031,4.0,14.0,0.99562,3.3,0.3852624007906449,10.5,5.0
12.349999999999998,0.5,0.55,1.33500106673234,0.06952606264861023,7.0,24.0,1.00012,3.09,0.5187937934151676,10.9,6.0
10.8,0.45,0.33,1.252762968495368,0.09440067542148431,20.0,38.0,0.99818,3.24,0.5364933705145685,10.8,5.0
6.9,0.39,0.24,1.1314021114911006,0.09712671073072274,4.0,7.0,0.99462,3.44,0.4574248470388754,11.4,4.0
12.349999999999998,0.41,0.54,1.33500106673234,0.09803374027136541,19.0,41.0,0.99939,3.21,0.5653138090500605,11.3,6.0
10.8,0.45,0.33,1.252762968495368,0.09440067542148431,20.0,38.0,0.99818,3.24,0.5364933705145685,10.8,5.0
9.8,0.51,0.19,1.4350845252893227,0.07788653865707122,8.0,30.0,0.9984,3.23,0.4574248470388754,10.5,6.0
10.8,0.29,0.42,0.9555114450274363,0.08065790301745447,19.0,27.0,0.99545,3.28,0.5481214085096876,11.9,6.0
7.1,0.715,0.0,1.208960345836975,0.06859279146561172,21.0,47.0,0.99632,3.29,0.37156355643248307,9.4,5.0
9.1,0.66,0.15,1.4350845252893227,0.0925791812930932,9.0,59.0,0.99976,3.28,0.43178241642553783,9.6,5.0
7.0,0.685,0.0,1.0647107369924282,0.09440067542148431,9.0,22.0,0.99606,3.34,0.4700036292457355,9.7,5.0
4.9,0.42,0.0,1.1314021114911006,0.04688358589885042,16.0,42.0,0.9922475000000001,3.6849999999999996,0.5538851132264376,13.5,7.0
6.7,0.54,0.13,1.0986122886681098,0.07325046173959267,15.0,36.0,0.9973,3.61,0.49469624183610705,9.8,5.0
6.7,0.54,0.13,1.0986122886681098,0.07325046173959267,15.0,36.0,0.9973,3.61,0.49469624183610705,9.8,5.0
7.1,0.48,0.28,1.33500106673234,0.0657877405380031,6.0,16.0,0.99682,3.24,0.4252677354043441,10.3,5.0
7.1,0.46,0.14,1.33500106673234,0.07325046173959267,15.0,37.0,0.99624,3.36,0.3987761199573678,10.7,5.0
7.5,0.27,0.34,1.1939224684724346,0.04879016416943201,4.0,8.0,0.9951,3.4,0.49469624183610705,11.0,7.0
7.1,0.46,0.14,1.33500106673234,0.07325046173959267,15.0,37.0,0.99624,3.36,0.3987761199573678,10.7,5.0
7.8,0.57,0.09,1.1939224684724346,0.06297479916138844,34.0,45.0,0.99417,3.46,0.5538851132264376,12.7,7.5
5.9,0.61,0.08,1.1314021114911006,0.06859279146561172,16.0,24.0,0.99376,3.56,0.5709795465857378,11.1,6.0
7.5,0.685,0.07,1.252762968495368,0.05638033343610764,5.0,9.0,0.99632,3.38,0.4382549309311553,10.9,4.0
5.9,0.61,0.08,1.1314021114911006,0.06859279146561172,16.0,24.0,0.99376,3.56,0.5709795465857378,11.1,6.0
10.4,0.44,0.42,0.9162907318741551,0.11332868530700316,34.0,48.0,0.99832,3.38,0.6205764877251099,9.9,3.5
11.6,0.47,0.44,0.9555114450274363,0.11332868530700316,36.0,51.0,0.99836,3.38,0.6205764877251099,9.9,4.0
8.8,0.685,0.26,0.9555114450274363,0.08434114843375087,16.0,23.0,0.99694,3.32,0.3852624007906449,9.4,5.0
7.6,0.665,0.1,0.9162907318741551,0.0639133257436528,27.0,55.0,0.99655,3.39,0.412109650826833,9.3,5.0
6.7,0.28,0.28,1.2237754316221157,0.039220713153281316,36.0,100.0,0.9922475000000001,3.26,0.3293037471426004,11.7,7.0
6.7,0.28,0.28,1.2237754316221157,0.039220713153281316,36.0,100.0,0.9922475000000001,3.26,0.3293037471426004,11.7,7.0
10.1,0.31,0.35,0.9555114450274363,0.07232066157962612,9.0,28.0,0.99672,3.24,0.6043159668533296,11.2,7.0
6.0,0.5,0.04,1.1631508098056809,0.0880108773227133,13.0,26.0,0.99647,3.46,0.3852624007906449,10.0,5.0
11.1,0.42,0.47,1.2947271675944,0.08157998699242287,9.0,34.0,0.99736,3.24,0.5709795465857378,12.1,7.0
6.6,0.66,0.0,1.3862943611198906,0.10885440491208209,21.0,31.0,0.99629,3.45,0.48858001481867097,10.3,5.0
10.6,0.5,0.45,1.2809338454620642,0.11243542932978817,34.0,68.0,0.99708,3.23,0.5423242908253617,10.9,6.0
7.1,0.685,0.35,1.0986122886681098,0.08434114843375087,9.0,92.0,0.9963,3.28,0.4824261492442927,9.4,5.0
9.9,0.25,0.46,0.9932517730102833,0.06015392281974709,26.0,42.0,0.9959,3.18,0.6043159668533296,10.6,6.0
6.4,0.64,0.21,1.0296194171811583,0.07788653865707122,14.0,31.0,0.99689,3.59,0.5068176023684519,9.8,5.0
6.4,0.64,0.21,1.0296194171811583,0.07788653865707122,14.0,31.0,0.99689,3.59,0.5068176023684519,9.8,5.0
7.4,0.68,0.16,1.0296194171811583,0.07510747248680541,12.0,39.0,0.9977,3.5,0.5306282510621704,9.9,6.0
6.4,0.64,0.21,1.0296194171811583,0.07788653865707122,14.0,31.0,0.99689,3.59,0.5068176023684519,9.8,5.0
6.4,0.63,0.21,0.9555114450274363,0.07696104113612832,12.0,32.0,0.99689,3.58,0.5068176023684519,9.8,5.0
9.3,0.43,0.44,1.0647107369924282,0.08157998699242287,9.0,22.0,0.99708,3.28,0.4382549309311553,9.5,5.0
9.3,0.43,0.44,1.0647107369924282,0.08157998699242287,9.0,22.0,0.99708,3.28,0.4382549309311553,9.5,5.0
8.0,0.42,0.32,1.252762968495368,0.07696104113612832,26.0,122.0,0.99801,3.22,0.6931471805599453,9.7,5.0
9.3,0.36,0.39,0.9162907318741551,0.07696104113612832,41.0,55.0,0.99652,3.47,0.5481214085096876,10.9,6.0
9.3,0.36,0.39,0.9162907318741551,0.07696104113612832,41.0,55.0,0.99652,3.47,0.5481214085096876,10.9,6.0
7.6,0.735,0.02,1.252762968495368,0.06859279146561172,10.0,14.0,0.99538,3.51,0.5364933705145685,11.7,7.0
9.3,0.36,0.39,0.9162907318741551,0.07696104113612832,41.0,55.0,0.99652,3.47,0.5481214085096876,10.9,6.0
8.2,0.26,0.34,1.252762968495368,0.07045846364856141,16.0,47.0,0.99594,3.4,0.5766133643039938,11.3,7.0
11.7,0.28,0.47,0.9932517730102833,0.05259245011917058,17.0,32.0,0.99686,3.15,0.5128236264286637,10.6,7.0
6.8,0.56,0.22,1.0296194171811583,0.07138999608667294,15.0,24.0,0.99438,3.4,0.598836501088704,11.2,6.0
7.2,0.62,0.06,1.308332819650179,0.07417939817425151,15.0,85.0,0.99746,3.51,0.43178241642553783,9.5,5.0
5.8,1.01,0.66,1.0986122886681098,0.039220713153281316,15.0,88.0,0.99357,3.66,0.4700036292457355,11.5,6.0
7.5,0.42,0.32,1.308332819650179,0.06485097231961631,7.0,25.0,0.99628,3.24,0.36464311358790924,10.4,5.0
7.2,0.62,0.06,1.252762968495368,0.07510747248680541,17.0,84.0,0.99746,3.51,0.4252677354043441,9.7,5.0
7.2,0.62,0.06,1.308332819650179,0.07417939817425151,15.0,85.0,0.99746,3.51,0.43178241642553783,9.5,5.0
7.2,0.635,0.07,1.2809338454620642,0.07417939817425151,16.0,86.0,0.99748,3.51,0.43178241642553783,9.7,5.0
6.8,0.49,0.22,1.1939224684724346,0.06859279146561172,13.0,24.0,0.99438,3.41,0.6043159668533296,11.3,6.0
